layer,sheet_name,field_name,field_description,row_granularity,data_type,nullable,primary_key,foreign_key,source_system,source_entityset,source_property,field_classification,validation_rule,example_value,incremental_rule,deletion_rule,ai_seller_direct,future_consumer,expected_rows_current_scope,confirmed_status,notes
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,package_id,Package reference,one row per source marketplace listing/mapping record,uuid,YES,NO,RAW_PACKAGE_ITEMS.package_item_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Упаковка_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,external_id_raw,Original external product/listing ID,one row per source marketplace listing/mapping record,text,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,id / product_id,ORIGINAL,Text only,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,sku_raw,Original marketplace SKU,one row per source marketplace listing/mapping record,text,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,sku / SKU / offer_id,ORIGINAL,Text only,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,status_raw,Original source status,one row per source marketplace listing/mapping record,text,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,СнятСПродажи / status if published,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,category_id_raw,Original marketplace category,one row per source marketplace listing/mapping record,text,YES,NO,RAW_CLASSIFICATIONS.source_category_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,category_Key / Категория,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,account_id_raw,Original marketplace account,one row per source marketplace listing/mapping record,uuid,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,Аккаунт_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,fbo_raw,Original Ozon FBO flag,one row per source marketplace listing/mapping record,boolean,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,FBO,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,fbs_raw,Original Ozon FBS flag,one row per source marketplace listing/mapping record,boolean,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,FBS,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,rfbs_raw,Original Ozon RFBS flag,one row per source marketplace listing/mapping record,boolean,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,RFBS,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,created_at_raw,Original creation date,one row per source marketplace listing/mapping record,datetime,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,ДатаСоздания,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,deletion_mark,Deletion mark,one row per source marketplace listing/mapping record,boolean,YES,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,DeletionMark,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,source_system_id,Идентификатор системы-источника,one row per source marketplace listing/mapping record,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,source_entityset,Точный опубликованный EntitySet,one row per source marketplace listing/mapping record,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per source marketplace listing/mapping record,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_LISTINGS,extraction_run_id,"Запуск, в котором получена запись",one row per source marketplace listing/mapping record,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi + 2,408 currently extracted Ozon mappings; Ozon extraction incomplete",KASPI_VALIDATED; OZON_PARTIAL_BASELINE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,marketplace_content_id,Technical key,one row per marketplace listing content record,text,NO,YES,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,listing_id,Marketplace listing,one row per marketplace listing content record,text,NO,NO,RAW_MARKETPLACE_LISTINGS.listing_id,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,Ref_Key,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,language_code,Published language or und,one row per marketplace listing content record,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,UNCONFIRMED_SOURCE,TECHNICAL,BCP-47 or und,und,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,title_raw,Original marketplace title,one row per marketplace listing content record,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,title,ORIGINAL,No rewrite,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,description_raw,Original marketplace description,one row per marketplace listing content record,long_text,YES,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,idescription,ORIGINAL,No HTML cleanup or rewrite,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,content_format,Original content format marker,one row per marketplace listing content record,enum,NO,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,TECHNICAL,TECHNICAL,TEXT|HTML|UNKNOWN,UNKNOWN,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,brand_raw,Original marketplace brand,one row per marketplace listing content record,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,brand,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,manufacturer_id_raw,Original manufacturer reference,one row per marketplace listing content record,uuid,YES,NO,RAW_MANUFACTURERS.manufacturer_id,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,Производитель_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,weight_raw,Original marketplace weight,one row per marketplace listing content record,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,weight,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,min_quantity_raw,Original minimum quantity,one row per marketplace listing content record,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,МинимальноеКоличество,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,comment_raw,Original marketplace comment,one row per marketplace listing content record,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,Комментарий,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,source_system_id,Идентификатор системы-источника,one row per marketplace listing content record,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
MARKETPLACE,RAW_MARKETPLACE_CONTENT,source_entityset,Точный опубликованный EntitySet,one row per marketplace listing content record,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Kaspi_КарточкаТовара,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,"4,910 Kaspi content rows; Ozon content source UNCONFIRMED",CONFIRMED_SOURCE,
